open,high,low,close,^GSPC_Adj Close,volume,^GSPC_EMA_5,^GSPC_EMA_10,^GSPC_EMA_20,^GSPC_EMA_50,^GSPC_EMA_100,^GSPC_EMA_200,^GSPC_SMA_200,^GSPC_MACD_12_26_9,^GSPC level 50,^GSPC % from high,date,^IXIC_Open,^IXIC_High,^IXIC_Low,^IXIC_Close,^IXIC_Adj Close,^IXIC_Volume,^IXIC_EMA_5,^IXIC_EMA_10,^IXIC_EMA_20,^IXIC_EMA_50,^IXIC_EMA_100,^IXIC_EMA_200,^IXIC_SMA_200,^IXIC_MACD_12_26_9,^IXIC level 50,^IXIC % from high,^VIX_Open,^VIX_High,^VIX_Low,^VIX_Close,^VIX_Adj Close,^VIX_Volume,^VIX_EMA_5,^VIX_EMA_10,^VIX_EMA_20,^VIX_EMA_50,^VIX_EMA_100,^VIX_EMA_200,^VIX_SMA_200,^VIX_MACD_12_26_9,^VIX level 50,^VIX % from high,DX-Y.NYB_Open,DX-Y.NYB_High,DX-Y.NYB_Low,DX-Y.NYB_Close,DX-Y.NYB_Adj Close,DX-Y.NYB_Volume,DX-Y.NYB_EMA_5,DX-Y.NYB_EMA_10,DX-Y.NYB_EMA_20,DX-Y.NYB_EMA_50,DX-Y.NYB_EMA_100,DX-Y.NYB_EMA_200,DX-Y.NYB_SMA_200,DX-Y.NYB_MACD_12_26_9,DX-Y.NYB level 50,DX-Y.NYB % from high,0,1,2,3,4,trend_forecast,trend_forecast_next_day
1518.199951171875,1525.27001953125,1512.2900390625,1525.199951171875,1525.199951171875,3414430000,1516.7185158223806,1513.9174462665983,1509.5538750499989,1488.1493003301284,1461.359537817067,1424.5356532599997,1413.222900390625,7.670936767802914,1.0,-0.0322887752298776,2013-03-04,3159.4599609375,3182.27001953125,3154.7900390625,3182.030029296875,3182.030029296875,1718290000,3166.398598648664,3163.8560970270964,3160.441513642354,3127.4604869334926,3086.3918223018554,3025.922926402441,3014.766552734375,8.747282687684674,1.0,-0.3800257929461543,16.15999984741211,16.15999984741211,14.010000228881836,14.010000228881836,14.010000228881836,0,15.01079403024166,14.92989187293865,14.549771582514538,14.627422945489942,15.264559963387834,16.591969131056562,16.780549998283387,0.3640787707104209,0.0,-0.8435161351513216,82.30000305175781,82.47000122070312,82.16000366210938,82.22000122070312,82.22000122070312,0,81.99688393119216,81.62977902332199,81.09832596428407,80.52403763824957,80.4120114937719,80.32638720529923,80.98640014648437,0.5994794863921271,0.0,-0.5008499234374146,0.0012065413,0.0012450537,0.0012987661,0.0013435318,0.001374768,1,1
1525.199951171875,1543.469970703125,1525.199951171875,1539.7900390625,1539.7900390625,3610690000,1524.4090235690871,1518.6215540476712,1512.4335097178562,1490.174427339241,1462.9126170496495,1425.6824630689798,1414.268550415039,9.219005095768123,1.0,-0.0230316336916207,2013-03-05,3200.3798828125,3227.31005859375,3200.27001953125,3224.1298828125,3224.1298828125,1891510000,3185.6423600366097,3174.814967169897,3166.50707261094,3131.25144363463,3089.119308648601,3027.8951349239346,3016.418402099609,12.916777052877478,1.0,-0.3718232231840456,13.4399995803833,13.65999984741211,13.239999771118164,13.479999542236328,13.479999542236328,0,14.500529200906549,14.666275085538228,14.447888531059473,14.582425949283918,15.22922213326602,16.561004259526012,16.738099999427796,0.2291122741466118,0.0,-0.8494359463193305,82.12999725341797,82.47000122070312,81.9000015258789,82.08999633789062,82.08999633789062,0,82.02792140009166,81.7134548986981,81.19277076177042,80.58544778333354,80.44523891642773,80.34393555487725,80.99075012207031,0.6022268994160527,0.0,-0.501639171141695,0.0010473202,0.0011125403,0.0012190836,0.001308358,0.0013689077,1,1
1539.7900390625,1545.25,1538.1099853515625,1541.4599609375,1541.4599609375,3676890000,1530.0926693585582,1522.7739916640037,1515.1979336435363,1492.1856247352512,1464.468009997924,1426.8344779731442,1415.351849975586,10.460032395788858,1.0,-0.02197209907671,2013-03-06,3233.31005859375,3233.43994140625,3217.669921875,3222.3701171875,3222.3701171875,1764020000,3197.884945753573,3183.461358082188,3171.827362570612,3134.824724950429,3091.757938520658,3029.830209374318,3018.160052490234,15.895895015033148,1.0,-0.3721660889923236,13.18000030517578,13.770000457763672,13.170000076293944,13.529999732971191,13.529999732971191,0,14.17701937826143,14.459679566889676,14.360470550289158,14.54115433295793,15.19557416494335,16.530845010505566,16.694399995803835,0.1247469456250822,0.0,-0.8488774721607625,82.02999877929688,82.5999984741211,81.9000015258789,82.45999908447266,82.45999908447266,0,82.17194729488533,81.84919020520256,81.31345917345635,80.65895959906449,80.4851351573791,80.36499091338068,80.99620010375976,0.6270323349950218,0.0,-0.4993929184471829,0.0011116697,0.0012182641,0.0013078096,0.0013686155,0.0014045683,1,1
1541.4599609375,1545.780029296875,1541.4599609375,1544.260009765625,1544.260009765625,3634710000,1534.815116160914,1526.6805404097531,1517.9657504170686,1494.2277574815405,1466.0480495972845,1428.0028912248108,1416.5488500976562,11.53651030208539,1.0,-0.0201955197640769,2013-03-07,3224.5,3235.10009765625,3221.469970703125,3232.090087890625,3232.090087890625,1675640000,3209.286659799258,3192.302945320085,3177.5666697439465,3138.639052908868,3094.536792963628,3031.842745478958,3020.2520532226563,18.824194272070145,1.0,-0.3702722881564503,13.449999809265137,13.5600004196167,13.029999732971191,13.0600004196167,13.0600004196167,0,13.804679725379854,14.20519244920368,14.236616252129876,14.483069865768078,15.15328557592698,16.496309243432044,16.637249999046325,0.0040647977622718,0.0,-0.8541271015560795,82.55999755859375,82.5999984741211,81.93000030517578,82.08000183105469,82.08000183105469,0,82.14129880694179,81.89115595535748,81.38646323608477,80.71468674541705,80.51671667566971,80.38205569863116,80.99970012664795,0.6090079542216102,0.0,-0.5016998468748293,0.0012015385,0.001292059,0.0013580902,0.0013989519,0.0014207357,1,1
1544.260009765625,1552.47998046875,1542.93994140625,1551.1800537109375,1551.1800537109375,3652260000,1540.2700953442552,1531.1349973736046,1521.129017397437,1496.4611808630852,1467.7338318569605,1429.228534632633,1417.8286505126953,12.800460767874483,1.0,-0.0158048795751389,2013-03-08,3245.85009765625,3248.699951171875,3227.889892578125,3244.3701171875,3244.3701171875,1611700000,3220.9811455953386,3201.769703841433,3183.928902833809,3142.785369155089,3097.503789482912,3033.957445694964,3022.5799536132813,21.88352857095788,1.0,-0.3678796955800658,12.670000076293944,13.300000190734863,12.489999771118164,12.59000015258789,12.59000015258789,0,13.3997865344492,13.911521122546263,14.079795671221117,14.408831837800228,15.102527448732149,16.457440496259466,16.574699997901917,-0.1280259638620293,0.0,-0.859376741603405,82.0999984741211,82.91999816894531,81.95999908447266,82.69999694824219,82.69999694824219,0,82.32753152070859,82.03821795406378,81.51156168486166,80.79254204748862,80.55994994839392,80.4051197906671,81.00675010681152,0.6374043267335026,0.0,-0.4979359134569512,0.0012142926,0.0012848536,0.0013500117,0.0013946202,0.0014199747,1,1
1551.1500244140625,1556.27001953125,1547.3599853515625,1556.219970703125,1556.219970703125,3091080000,1545.5867204638787,1535.6959016153355,1524.47101295036,1498.8046628175966,1469.4860326261914,1430.492131011444,1419.029800415039,14.046905812893328,1.0,-0.0126071452443043,2013-03-11,3237.739990234375,3252.8701171875,3233.669921875,3252.8701171875,3252.8701171875,1628500000,3231.610802792726,3211.0606880861724,3190.494732772256,3147.102418097537,3100.5803504275573,3036.135681232203,3024.608254394532,24.70912064477625,1.0,-0.3662235890344208,12.3100004196167,12.34000015258789,11.5,11.5600004196167,11.5600004196167,0,12.7865244961717,13.483971903831796,13.839815171068311,14.297112958655775,15.032378398650652,16.408709749228198,16.522449998855592,-0.3122221123361814,0.0,-0.8708812624010684,82.80999755859375,82.86000061035156,82.5199966430664,82.56999969482422,82.56999969482422,0,82.4083542454138,82.13490554329294,81.6123653048581,80.86224626895277,80.59975291366976,80.4266608842408,81.01420009613037,0.642018178694002,0.0,-0.498725114843878,0.0012365817,0.0013045522,0.0013642423,0.0014037648,0.0014252735,1,1
1556.219970703125,1556.77001953125,1548.239990234375,1552.47998046875,1552.47998046875,3274910000,1547.884473798836,1538.7475523159562,1527.138533666397,1500.9095772352891,1471.1294771379253,1431.7059404587803,1420.2090502929686,14.565039823053212,1.0,-0.0149801000346284,2013-03-12,3244.85009765625,3249.780029296875,3229.919921875,3242.320068359375,3242.320068359375,1673740000,3235.180557981609,3216.744211772209,3195.430479018648,3150.836443598001,3103.387077515316,3038.187267173767,3026.624454345704,25.79971885142413,1.0,-0.3682791190251423,11.789999961853027,12.93000030517578,11.739999771118164,12.270000457763672,12.270000457763672,0,12.61434981670236,13.2632498227285,13.690309007896442,14.217618350777656,14.977677845365765,16.367528562248452,16.471400003433228,-0.3963390676436784,0.0,-0.8629509591750266,82.66000366210938,82.83000183105469,82.41000366210938,82.58000183105469,82.58000183105469,0,82.4655701072941,82.21583214106779,81.70452116449587,80.92960923217245,80.63896576351897,80.44808716231854,81.01875011444092,0.6391144647020042,0.0,-0.4986643927933903,0.0013911997,0.0014458378,0.0014582886,0.0014543675,0.0014452746,1,1
1552.47998046875,1556.3900146484375,1548.25,1554.52001953125,1554.52001953125,3073830000,1550.0963223763076,1541.6152736278275,1529.7462942249545,1503.011947521405,1472.7807750071,1432.9279710963174,1421.3873504638673,14.967740071633898,1.0,-0.0136857328939569,2013-03-13,3243.0400390625,3251.449951171875,3230.6201171875,3245.1201171875,3245.1201171875,1577280000,3238.493744383573,3221.9034673022616,3200.1628255109194,3154.5338425622954,3106.1936723603094,3040.246300507237,3028.599454345703,26.583527964273344,1.0,-0.3677335685319207,12.18000030517578,12.550000190734863,11.789999961853027,11.829999923706056,11.829999923706056,0,12.35289985237026,13.002658931997146,13.513136714164023,14.123986255598378,14.915347589491311,16.32237902355649,16.418900003433226,-0.4928257382778689,0.0,-0.8678655189880149,82.5999984741211,83.05999755859375,82.33000183105469,82.88999938964844,82.88999938964844,0,82.60704653474555,82.33840800444608,81.81742385260564,81.00648727756366,80.68354068680866,80.47238479642132,81.0227501296997,0.6542852693573309,0.0,-0.4967824260844513,0.0014476934,0.0014600363,0.001455535,0.0014458979,0.0014358889,1,1
1554.52001953125,1563.3199462890625,1554.52001953125,1563.22998046875,1563.22998046875,3459260000,1554.474208407122,1545.545220326177,1532.9352167243635,1505.3734390095365,1474.571848382578,1434.2245085030083,1422.6001000976562,15.807485126685831,1.0,-0.0081594234025017,2013-03-14,3253.0,3258.929931640625,3250.239990234375,3258.929931640625,3258.929931640625,1651650000,3245.3058068025903,3228.6355517274183,3205.759692761368,3158.627806839877,3109.2181527420976,3042.4222570359275,3030.697204589844,27.99631485562304,1.0,-0.3650429186366308,11.699999809265137,11.75,11.050000190734863,11.300000190734863,11.300000190734863,0,12.001933298491796,12.693084615404004,13.302361807170772,14.013241704035105,14.843756551892175,16.272405104821946,16.367699999809265,-0.6050836413960567,0.0,-0.8737853195040153,82.9000015258789,83.16999816894531,82.33000183105469,82.61000061035156,82.61000061035156,0,82.60803122661423,82.38778847824707,81.89290735334335,81.06937015335927,80.72168840806694,80.49365460551516,81.02435012817382,0.6363789000766218,0.0,-0.4984822729592806,0.0013615713,0.0013628094,0.0013839353,0.0014028244,0.0014145682,1,1
1563.2099609375,1563.6199951171875,1555.739990234375,1560.699951171875,1560.699951171875,5175850000,1556.5494559953731,1548.3006259344857,1535.5794771479364,1507.5431061531576,1476.2773553685047,1435.4829706191165,1423.8145001220705,16.08343706207029,1.0,-0.00976468030518,2013-03-15,3260.4599609375,3260.6201171875,3242.64990234375,3249.070068359375,3249.070068359375,2305230000,3246.560560654852,3232.350918387774,3209.884490437368,3162.174562193583,3111.9874976058063,3044.4784541635245,3032.754904785156,27.997611048853287,1.0,-0.3669639755918359,11.520000457763672,11.989999771118164,11.210000038146973,11.300000190734863,11.300000190734863,0,11.767955595906152,12.43979653819143,13.111660700843544,13.906840076062544,14.773583158601932,16.222928439010136,16.31539999961853,-0.6861394499200362,0.0,-0.8737853195040153,82.55000305175781,83.16999816894531,82.05000305175781,82.26000213623047,82.26000213623047,0,82.49202152981965,82.36455459788041,81.92786876123736,81.11606160366796,80.75215006605038,80.51123020283572,81.02365013122558,0.5871774059800714,0.0,-0.5006070815528171,0.0014337247,0.0014507157,0.001447449,0.001438379,0.0014290565,1,1
1560.699951171875,1560.699951171875,1545.1300048828125,1552.0999755859375,1552.0999755859375,3164560000,1555.0662958588946,1548.991416780204,1537.1528579515557,1509.2904343662078,1477.7787933926122,1436.6433388277417,1424.9128997802734,15.430313750321602,1.0,-0.0152212061206092,2013-03-18,3215.7099609375,3249.3701171875,3211.10009765625,3237.590087890625,3237.590087890625,1550510000,3243.5704030667766,3233.30349466102,3212.52311876625,3165.1320337895454,3114.474677611446,3046.399962956829,3034.5879052734376,26.76378357255044,1.0,-0.3692006898033858,13.470000267028809,13.640000343322754,12.56999969482422,13.359999656677246,13.359999656677246,0,12.298636949496515,12.60710619609794,13.135312029970564,13.88539535373371,14.745591406088572,16.194441585454584,16.27704999446869,-0.5774950182904899,0.0,-0.8507762779086886,82.79000091552734,82.87999725341797,82.44000244140625,82.69000244140625,82.69000244140625,0,82.55801516701518,82.42372693306693,82.00045292125345,81.17778477377534,80.79052338041386,80.53290952859265,81.02490013122559,0.5762397650810556,0.0,-0.4979965891900855,0.0016162694,0.0016033391,0.0015425449,0.0014846374,0.0014425435,1,1
1552.0999755859375,1557.25,1538.5699462890625,1548.3399658203125,1548.3399658203125,3796210000,1552.8241858460342,1548.8729711511328,1538.218296796199,1510.8217885408787,1479.1760443317746,1437.7547480515484,1426.0879998779296,14.442819621633362,1.0,-0.0176068629340945,2013-03-19,3246.699951171875,3252.60009765625,3205.419921875,3229.10009765625,3229.10009765625,1690680000,3238.7469679299347,3232.539240660152,3214.1018786605355,3167.6405853137303,3116.744487909363,3048.217874744883,3036.5466052246093,24.81484506304696,1.0,-0.3708548460856931,13.029999732971191,15.399999618530272,12.920000076293944,14.390000343322754,14.390000343322754,0,12.99575808077193,12.931268768320631,13.254806155051725,13.905183784697986,14.73854999890509,16.176486946229392,16.22829999923706,-0.4036283003492862,0.0,-0.8392717464590167,82.72000122070312,83.0999984741211,82.44000244140625,82.98999786376953,82.98999786376953,0,82.70200939926664,82.52668528410376,82.09469529673117,81.24885195377512,80.83407733057932,80.55735816874366,81.02480010986328,0.5850348121426663,0.0,-0.4961753445316342,0.0016994923,0.001633083,0.001545134,0.0014748237,0.0014283212,1,1
1548.3399658203125,1561.56005859375,1548.3399658203125,1558.7099609375,1558.7099609375,3349090000,1554.7861108765228,1550.661514748654,1540.1698838572752,1512.6997560858445,1480.7509733734723,1438.958282508125,1427.3298999023436,14.331787426206802,1.0,-0.0110272923879486,2013-03-20,3251.909912109375,3257.989990234375,3240.89990234375,3254.18994140625,3254.18994140625,1599120000,3243.894625755373,3236.475731704897,3217.9197893982227,3171.034677709516,3119.466180057816,3050.267348044996,3038.680854492188,25.006577697332432,1.0,-0.3659664396782123,13.18000030517578,13.18000030517578,12.300000190734863,12.670000076293944,12.670000076293944,0,12.887172079279267,12.883765369770323,13.199110338027175,13.856745207897829,14.697588614298928,16.14159652961312,16.17135000228882,-0.4000161830888267,0.0,-0.8584831872104997,83.04000091552734,83.0999984741211,82.56999969482422,82.77999877929688,82.77999877929688,0,82.72800585927672,82.57274228322977,82.15996229507076,81.308896927325,80.87261042857372,80.57947399571435,81.02350009918213,0.5685063914251032,0.0,-0.4974502296877562,0.0015147231,0.0014336793,0.0014003469,0.0013885796,0.0013862593,1,1
